Date,HomeTeam,AwayTeam,HomeElo,AwayElo,HI,AI
2018-03-10,Chelsea,Crystal Palace,1863.09472656,1649.48815918,0.1139999999999999,0.0
2018-03-10,Huddersfield,Swansea,1565.0925293,1658.54138184,0.0,0.0
2018-03-11,Arsenal,Watford,1806.82641602,1653.8392334,0.001,0.0
2018-03-11,Bournemouth,Tottenham,1676.38891602,1923.05981445,0.0,0.165
2018-03-12,Stoke,Man City,1637.16821289,1992.52062988,0.0,0.005
2018-03-17,Bournemouth,West Brom,1665.69616699,1587.49768066,0.0,0.0
2018-03-17,Huddersfield,Crystal Palace,1561.69995117,1639.34240723,0.0,0.0
2018-03-17,Liverpool,Watford,1902.25561523,1640.89367676,0.082,0.0
2018-03-17,Stoke,Everton,1626.65673828,1686.49316406,0.0,0.0
2018-03-31,Watford,Bournemouth,1641.99719238,1671.68347168,0.0,0.0
2018-03-31,West Ham,Southampton,1632.57995605,1648.3215332,0.0,0.0
2018-03-31,West Brom,Burnley,1588.60107422,1696.07373047,0.0,0.0
2018-03-31,Newcastle,Huddersfield,1647.59143066,1562.8034668,0.0,0.0
2018-03-31,Man United,Swansea,1887.72021484,1654.08728027,0.025,0.0
2018-03-31,Everton,Man City,1687.59655762,1991.93054199,0.0,0.001
2018-03-31,Crystal Palace,Liverpool,1640.44592285,1903.35900879,0.0,0.1129999999999999
2018-03-31,Brighton,Leicester,1630.29211426,1728.58532715,0.0,0.0
2018-04-01,Arsenal,Stoke,1817.71716309,1619.94262695,0.0,0.0
2018-04-01,Chelsea,Tottenham,1854.7713623,1924.80249023,0.2229999999999999,0.1999999999999999
2018-04-07,West Brom,Swansea,1576.88293457,1650.88903809,0.0,0.0
2018-04-07,Stoke,Tottenham,1615.49084473,1936.53393555,0.0,0.0669999999999999
2018-04-07,Man City,Man United,1978.3482666,1892.02197266,0.001,0.001
2018-04-07,Watford,Burnley,1637.33203125,1702.90820312,0.0,0.0
2018-04-07,Everton,Liverpool,1691.58886719,1928.18200684,0.0,0.045
2018-04-07,Brighton,Huddersfield,1620.49194336,1547.61987305,0.0,0.0
2018-04-07,Bournemouth,Crystal Palace,1675.88415527,1647.70874023,0.0,0.0
2018-04-07,Leicester,Newcastle,1739.4888916,1652.1517334,0.0,0.0
2018-04-08,Arsenal,Southampton,1826.72790527,1639.96789551,0.0,0.0
2018-04-08,Chelsea,West Ham,1845.24682617,1645.62744141,0.03,0.0
2018-04-14,Tottenham,Man City,1942.55249023,1960.92541504,0.018,0.003
2018-04-14,Burnley,Leicester,1714.59143066,1731.5222168,0.0,0.0
2018-04-14,Crystal Palace,Brighton,1653.50158691,1620.90075684,0.0,0.0
2018-04-14,Huddersfield,Watford,1554.68786621,1633.42150879,0.0,0.0
2018-04-14,Liverpool,Bournemouth,1936.41223145,1673.97766113,0.02,0.0
2018-04-14,Southampton,Chelsea,1637.66101074,1842.58947754,0.0,0.0139999999999999
2018-04-14,Swansea,Everton,1653.8815918,1700.01635742,0.0,0.0
